mendeley_count,citeulike_count,connotea_count,blogs_count,news_count,twitter_count,wikipedia_count,facebook_count,googleplus_count,policy_count,median(8)
1,0,0,0,0,0,0,0,0,1,0
57,0,0,0,0,0,0,0,0,1,0
50,0,0,0,0,0,0,0,0,1,0
158,1,0,0,0,0,0,0,0,1,0
6,0,0,0,0,0,0,0,0,1,0
28,0,0,0,0,0,0,0,0,1,0
12,0,0,0,0,0,0,0,0,1,0
201,2,0,0,0,0,0,0,0,1,0
45,0,0,0,0,0,0,0,0,1,0
93,0,0,0,0,0,0,0,0,1,0
26,0,0,0,0,0,0,0,0,1,0
78,0,0,0,0,0,0,0,0,1,0
481,0,0,0,0,0,0,0,0,1,0
15,0,0,0,0,0,0,0,0,1,0
45,3,0,0,0,0,0,0,0,1,0
57,0,0,0,0,0,0,0,0,1,0
100,1,0,0,0,0,0,0,0,1,0
204,2,2,0,0,0,0,0,0,1,0
69,1,0,0,0,0,0,0,0,1,0
308,2,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,1,0
142,0,0,0,0,0,0,0,0,2,0
28,4,32,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,1,0
12,1,0,0,0,0,0,0,0,1,0
69,0,0,0,0,0,0,0,0,1,0
31,0,0,0,0,0,0,0,0,1,0
56,0,0,0,0,0,0,0,0,1,0
87,0,0,0,0,0,0,0,0,1,0
126,0,0,0,0,0,0,0,0,1,0
239,1,0,0,0,0,0,0,0,1,0
18,0,0,0,0,0,0,0,0,1,0
11,0,0,0,0,0,0,0,0,1,0
20,0,0,0,0,0,0,0,0,1,0
2,0,0,0,0,0,0,0,0,1,0
4,0,0,0,0,0,0,0,0,1,0
8,0,0,0,0,0,0,0,0,1,0
19,0,0,0,0,0,0,0,0,1,0
62,0,0,0,0,0,0,0,0,1,0
11,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,1,0
13,0,0,0,0,0,0,0,0,1,0
5,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,1,0
6,0,0,0,0,0,0,0,0,1,0
5,0,0,0,0,0,0,0,0,1,0
9,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,1,0
64,0,0,0,0,0,0,0,0,1,0
27,0,0,0,0,0,0,0,0,1,0
2,0,0,0,0,0,0,0,0,1,0
21,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,1,0
39,0,0,0,0,0,0,0,0,1,0
47,0,0,0,0,0,0,0,0,1,0
58,0,0,0,0,0,0,0,0,1,0
57,0,0,0,0,0,0,0,0,1,0
65,0,0,0,0,0,0,0,0,1,0
36,3,0,0,0,0,0,0,0,1,0
294,2,0,0,0,0,0,0,0,1,0
149,0,0,0,0,0,0,0,0,1,0
31,0,0,0,0,0,0,0,0,1,0
50,0,0,0,0,0,0,0,0,1,0
70,0,0,0,0,0,0,0,0,1,0
3,0,0,0,0,0,0,0,0,1,0
18,1,0,0,0,0,0,0,0,1,0
5,0,0,0,0,0,0,0,0,1,0
10,0,0,0,0,0,0,0,0,1,0
22,0,0,0,0,0,0,0,0,1,0
131,1,0,0,0,0,0,0,0,1,0
3,0,0,0,0,0,0,0,0,1,0
53,0,0,0,0,0,0,0,0,1,0
42,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,1,0
18,0,0,0,0,0,0,0,0,2,0
3,0,0,0,0,0,0,0,0,1,0
11,0,0,0,0,0,0,0,0,1,0
6,0,0,0,0,0,0,0,0,1,0
135,3,1,0,0,0,0,0,0,1,0
37,0,0,0,0,0,0,0,0,1,0
9,0,0,0,0,0,0,0,0,1,0
17,0,0,0,0,0,0,0,0,1,0
8,0,0,0,0,0,0,0,0,1,0
7,0,0,0,0,0,0,0,0,1,0
22,0,0,0,0,0,0,0,0,1,0
54,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,1,0
14,0,0,0,0,0,0,0,0,1,0
4,0,0,0,0,0,0,0,0,1,0
38,2,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,1,0
20,0,0,0,0,0,0,0,0,1,0
7,0,0,0,0,0,0,0,0,1,0
16,0,0,0,0,0,0,0,0,1,0
3,0,0,0,0,0,0,0,0,1,0
143,1,1,0,0,0,0,0,0,1,0
30,0,0,0,0,0,0,0,0,1,0
4,0,0,0,0,0,0,0,0,1,0
35,0,0,0,0,0,0,0,0,1,0
84,2,0,0,0,0,0,0,0,1,0
2,0,0,0,0,0,0,0,0,1,0
14,0,0,0,0,0,0,0,0,1,0
2,0,0,0,0,0,0,0,0,1,0
19,0,0,0,0,0,0,0,0,1,0
3,0,0,0,0,0,0,0,0,1,0
54,0,1,0,0,0,0,0,0,1,0
30,0,0,0,0,0,0,0,0,1,0
5,0,0,0,0,0,0,0,0,1,0
90,0,0,0,0,0,0,0,0,1,0
31,0,1,0,0,0,0,0,0,1,0
40,0,0,0,0,0,0,0,0,1,0
59,0,0,0,0,0,0,0,0,1,0
5,0,0,0,0,0,0,0,0,1,0
18,0,0,0,0,0,0,0,0,2,0
27,0,0,0,0,0,0,0,0,1,0
62,1,0,0,0,0,0,0,0,1,0
17,0,0,0,0,0,0,0,0,1,0
62,0,0,0,0,0,0,0,0,1,0
29,0,0,0,0,0,0,0,0,1,0
77,0,0,0,0,0,0,0,0,3,0
46,0,0,0,0,0,0,0,0,1,0
57,0,0,0,0,0,0,0,0,1,0
83,0,0,0,0,0,0,0,0,1,0
14,0,0,0,0,0,0,0,0,1,0
43,0,0,0,0,0,0,0,0,1,0
5,0,0,0,0,0,0,0,0,1,0
24,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,3,0
32,1,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,1,0
52,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,1,0
15,0,0,0,0,0,0,0,0,1,0
39,0,0,0,0,0,0,0,0,1,0
8,0,0,0,0,0,0,0,0,1,0
15,0,0,0,0,0,0,0,0,1,0
22,0,0,0,0,0,0,0,0,1,0
69,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,1,0
27,0,0,0,0,0,0,0,0,1,0
23,0,0,0,0,0,0,0,0,1,0
61,0,0,0,0,0,0,0,0,1,0
15,0,0,0,0,0,0,0,0,1,0
14,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,1,0
15,1,0,0,0,0,0,0,0,2,0
9,0,0,0,0,0,0,0,0,1,0
3,0,0,0,0,0,0,0,0,2,0
4,0,0,0,0,0,0,0,0,1,0
28,0,0,0,0,0,0,0,0,1,0
18,0,0,0,0,0,0,0,0,1,0
9,0,0,0,0,0,0,0,0,1,0
63,4,0,0,0,0,0,0,0,1,0
9,0,0,0,0,0,0,0,0,1,0
11,0,0,0,0,0,0,0,0,1,0
15,0,0,0,0,0,0,0,0,1,0
1,0,0,0,0,0,0,0,0,1,0
14,0,0,0,0,0,0,0,0,1,0
10,0,0,0,0,0,0,0,0,1,0
18,1,0,0,0,0,0,0,0,1,0
32,0,0,0,0,0,0,0,0,1,0
21,0,0,0,0,0,0,0,0,2,0
1,0,0,0,0,0,0,0,0,2,0
7,0,0,0,0,0,0,0,0,1,0
4,0,0,0,0,0,0,0,0,1,0
140,0,0,0,0,0,0,0,0,1,0
2,0,0,0,0,0,0,0,0,1,0
4,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,1,0
3,0,0,0,0,0,0,0,0,1,0
56,1,1,0,0,0,0,0,0,1,0
1,0,0,0,0,0,0,0,0,1,0
38,2,0,0,0,0,0,0,0,1,0
10,0,0,0,0,0,0,0,0,1,0
2,0,0,0,0,0,0,0,0,1,0
17,0,0,0,0,0,0,0,0,1,0
14,0,0,0,0,0,0,0,0,1,0
15,0,0,0,0,0,0,0,0,1,0
14,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,4,0
23,0,0,0,0,0,0,0,0,2,0
31,0,0,0,0,0,0,0,0,1,0
18,0,0,0,0,0,0,0,0,1,0
22,0,0,0,0,0,0,0,0,1,0
5,0,0,0,0,0,0,0,0,1,0
14,0,1,0,0,0,0,0,0,1,0
32,0,0,0,0,0,0,0,0,1,0
22,0,0,0,0,0,0,0,0,2,0
7,0,0,0,0,0,0,0,0,1,0
14,0,0,0,0,0,0,0,0,1,0
66,0,0,0,0,0,0,0,0,1,0
5,0,0,0,0,0,0,0,0,1,0
3,0,0,0,0,0,0,0,0,1,0
6,0,0,0,0,0,0,0,0,1,0
40,0,0,0,0,0,0,0,0,1,0
15,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,1,0
19,0,0,0,0,0,0,0,0,1,0
1,0,0,0,0,0,0,0,0,2,0
17,0,0,0,0,0,0,0,0,1,0
4,0,0,0,0,0,0,0,0,2,0
46,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,1,0
10,0,0,0,0,0,0,0,0,1,0
28,0,0,0,0,0,0,0,0,1,0
7,0,0,0,0,0,0,0,0,1,0
2,0,0,0,0,0,0,0,0,1,0
9,0,0,0,0,0,0,0,0,1,0
23,0,0,0,0,0,0,0,0,1,0
1,0,0,0,0,0,0,0,0,1,0
11,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,1,0
8,0,0,0,0,0,0,0,0,1,0
23,0,0,0,0,0,0,0,0,1,0
13,0,0,0,0,0,0,0,0,1,0
4,0,0,0,0,0,0,0,0,1,0
33,0,0,0,0,0,0,0,0,1,0
3,0,0,0,0,0,0,0,0,1,0
47,1,0,0,0,0,0,0,0,2,0
15,0,0,0,0,0,0,0,0,1,0
1,0,0,0,0,0,0,0,0,1,0
5,0,0,0,0,0,0,0,0,1,0
52,0,0,0,0,0,0,0,0,1,0
26,0,1,0,0,0,0,0,0,1,0
4,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,1,0
1,0,0,0,0,0,0,0,0,1,0
2,0,0,0,0,0,0,0,0,1,0
7,0,0,0,0,0,0,0,0,1,0
3,0,0,0,0,0,0,0,0,1,0
42,0,0,0,0,0,0,0,0,1,0
7,0,0,0,0,0,0,0,0,1,0
4,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,1,0
6,0,0,0,0,0,0,0,0,1,0
5,0,0,0,0,0,0,0,0,1,0
2,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,1,0
65,0,0,0,0,0,0,0,0,1,0
1,0,0,0,0,0,0,0,0,1,0
14,0,0,0,0,0,0,0,0,1,0
9,0,0,0,0,0,0,0,0,1,0
5,0,0,0,0,0,0,0,0,1,0
12,0,0,0,0,0,0,0,0,1,0
5,0,0,0,0,0,0,0,0,1,0
43,0,0,0,0,0,0,0,0,1,0
10,0,0,0,0,0,0,0,0,1,0
15,0,0,0,0,0,0,0,0,1,0
6,0,0,0,0,0,0,0,0,1,0
13,0,1,0,0,0,0,0,0,1,0
6,0,0,0,0,0,0,0,0,1,0
15,0,0,0,0,0,0,0,0,2,0
25,0,0,0,0,0,0,0,0,1,0
26,1,0,0,0,0,0,0,0,1,0
2,0,0,0,0,0,0,0,0,1,0
16,1,0,0,0,0,0,0,0,1,0
27,0,0,0,0,0,0,0,0,1,0
14,1,0,0,0,0,0,0,0,1,0
4,1,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,0,0,1,0,0,0,0
36,0,0,0,0,0,0,0,0,1,0
6,0,0,0,0,0,0,0,0,1,0
6,0,0,0,0,0,0,0,0,1,0
53,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,1,0
25,0,0,0,0,0,0,0,0,1,0
12,0,0,0,0,0,0,0,0,2,0
7,0,0,0,0,0,0,0,0,1,0
33,0,1,0,0,0,0,0,0,1,0
20,0,0,0,0,0,0,0,0,1,0
20,0,0,0,0,0,0,0,0,1,0
22,0,0,0,0,0,0,0,0,1,0
2,0,0,0,0,0,0,0,0,1,0
16,0,0,0,0,0,0,0,0,1,0
1,0,0,0,0,0,0,0,0,1,0
33,0,0,0,0,0,0,0,0,1,0
1,0,0,0,0,0,0,0,0,1,0
9,0,0,0,0,0,0,0,0,1,0
6,0,0,0,0,0,0,0,0,1,0
11,0,0,0,0,0,0,0,0,1,0
35,0,0,0,0,0,0,0,0,1,0
22,0,0,0,0,0,0,0,0,1,0
34,0,0,0,0,0,0,0,0,1,0
2,0,0,0,0,0,0,0,0,1,0
21,0,0,0,0,0,0,0,0,1,0
2,0,0,0,0,0,0,0,0,1,0
19,0,0,0,0,0,0,0,0,1,0
16,0,0,0,0,0,0,0,0,1,0
21,0,0,0,0,0,0,0,0,1,0
45,0,0,0,0,0,0,0,0,1,0
29,0,0,0,0,0,0,0,0,1,0
14,0,0,0,0,0,0,0,0,1,0
2,0,0,0,0,0,0,0,0,1,0
36,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,1,0
1,0,0,0,0,0,0,0,0,1,0
76,0,0,0,0,0,0,0,0,1,0
4,0,1,0,0,0,0,0,0,1,0
42,1,0,0,0,0,0,0,0,1,0
14,0,0,0,0,0,0,0,0,1,0
24,0,0,0,0,0,0,0,0,1,0
30,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,1,0
28,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,1,0
38,0,0,0,0,0,0,0,0,1,0
11,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,1,0
39,0,0,0,0,0,0,0,0,2,0
20,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,1,0
10,0,0,0,0,0,0,0,0,1,0
14,0,0,0,0,0,0,0,0,2,0
56,0,0,0,0,0,0,0,0,1,0
5,0,0,0,0,0,0,0,0,1,0
21,0,0,0,0,0,0,0,0,1,0
18,1,0,0,0,0,0,0,0,1,0
19,0,0,0,0,0,0,0,0,1,0
12,0,0,0,0,0,0,0,0,1,0
16,0,0,0,0,0,0,0,0,2,0
264,1,0,0,0,0,0,0,0,2,0
75,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,1,0
32,0,0,0,0,0,0,0,0,1,0
16,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,1,0
72,2,0,0,0,0,0,0,0,1,0
15,0,1,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,1,0
17,0,0,0,0,0,0,0,0,1,0
52,0,0,0,0,0,0,0,0,1,0
7,0,0,0,0,0,0,0,0,1,0
7,0,0,0,0,0,0,0,0,1,0
63,1,0,0,0,0,0,0,0,1,0
15,0,0,0,0,0,0,0,0,1,0
27,0,0,0,0,0,0,0,0,1,0
36,0,0,0,0,0,0,0,0,1,0
14,0,0,0,0,0,0,0,0,1,0
32,0,0,0,0,0,0,0,0,1,0
72,0,0,0,0,0,0,0,0,2,0
39,0,0,0,0,0,0,0,0,1,0
3,0,0,0,0,0,0,0,0,1,0
13,2,0,0,0,0,0,0,0,1,0
6,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,1,0
4,0,0,0,0,0,0,0,0,1,0
81,0,0,0,0,0,0,0,0,1,0
3,0,0,0,0,0,0,0,0,1,0
32,0,0,0,0,0,0,0,0,1,0
1,0,0,0,0,0,0,0,0,1,0
8,0,0,0,0,0,0,0,0,1,0
140,1,0,0,0,0,0,0,0,1,0
6,0,0,0,0,0,0,0,0,1,0
34,0,1,0,0,0,0,0,0,1,0
42,0,0,0,0,0,0,0,0,1,0
1,0,0,0,0,0,0,0,0,1,0
79,0,0,0,0,0,0,0,0,2,0
42,0,0,0,0,0,0,0,0,1,0
97,0,0,0,0,0,0,0,0,2,0
23,0,0,0,0,0,0,0,0,1,0
14,0,0,0,0,0,0,0,0,1,0
0,0,0,1,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0
0,0,0,2,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0
59,5,0,1,0,0,0,0,0,0,0
44,0,0,0,0,0,0,0,0,2,0
13,0,0,0,0,0,0,0,0,1,0
28,0,0,1,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0
0,0,0,2,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0
0,0,0,2,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0
47,0,0,1,0,0,0,0,0,0,0
0,0,0,2,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0
0,0,0,2,0,0,0,0,0,0,0
70,0,0,0,0,0,0,0,0,3,0
27,0,0,0,0,0,0,0,0,1,0
13,0,0,0,0,0,0,0,0,1,0
23,0,0,0,0,0,0,0,0,2,0
16,0,0,0,0,0,0,0,0,2,0
8,0,0,0,0,0,0,0,0,1,0
16,0,0,0,0,0,0,0,0,1,0
33,0,0,0,0,0,0,0,0,3,0
7,0,0,0,0,0,0,0,0,1,0
19,0,0,0,0,0,0,0,0,1,0
23,0,0,0,0,0,0,0,0,1,0
58,0,0,0,0,0,0,0,0,1,0
69,7,0,1,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0
15,0,0,1,0,0,0,0,0,0,0
15,0,0,1,0,0,0,0,0,0,0
65,0,0,1,0,0,0,0,0,0,0
0,0,0,2,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0
15,0,0,0,0,0,0,0,0,1,0
275,0,0,0,0,0,0,0,0,1,0
99,0,0,0,0,0,0,0,0,2,0
32,0,0,0,0,0,0,0,0,1,0
53,0,0,0,0,0,0,0,0,2,0
6,0,0,0,0,0,0,0,0,2,0
25,0,0,0,0,0,0,0,0,1,0
54,0,0,0,0,0,0,0,0,1,0
99,0,0,0,0,0,0,0,0,1,0
153,0,0,1,0,0,0,0,0,0,0
200,0,0,0,0,0,0,0,0,1,0
3,0,0,0,0,0,0,0,0,1,0
44,0,0,0,0,0,0,0,0,1,0
1,0,0,0,0,0,0,0,0,1,0
115,0,0,0,0,0,0,0,0,1,0
1,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,1,0
15,0,0,0,0,0,0,0,0,1,0
14,0,0,0,0,0,0,0,0,1,0
65,0,0,0,0,0,0,0,0,2,0
3,0,0,0,0,0,0,0,0,1,0
114,1,0,0,0,0,0,0,0,1,0
20,0,0,0,0,0,0,0,0,1,0
21,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,5,0
23,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,1,0
52,0,0,0,0,0,0,0,0,1,0
12,0,0,0,0,0,0,0,0,4,0
15,0,0,0,0,0,0,0,0,1,0
74,0,0,0,0,0,0,0,0,2,0
66,5,0,0,0,0,0,0,0,3,0
25,0,0,0,0,0,0,0,0,3,0
1,1,0,0,0,0,0,0,0,1,0
7,0,0,0,0,0,0,0,0,1,0
15,0,0,0,0,0,0,0,0,1,0
26,1,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,1,0
10,0,0,0,0,0,0,0,0,1,0
17,0,0,0,0,0,0,0,0,1,0
35,0,1,0,0,0,0,0,0,1,0
28,0,0,0,0,0,0,0,0,1,0
13,0,0,0,0,0,0,0,0,1,0
23,0,0,0,0,0,0,0,0,1,0
4,0,0,0,0,0,0,0,0,1,0
15,0,0,0,0,0,0,0,0,2,0
42,0,0,0,0,0,0,0,0,2,0
7,0,0,0,0,0,0,0,0,1,0
31,0,0,0,0,0,0,0,0,1,0
17,0,0,0,0,0,0,0,0,1,0
63,0,0,0,0,0,0,0,0,2,0
4,0,0,0,0,0,0,0,0,1,0
36,0,0,0,0,0,0,0,0,1,0
18,0,0,0,0,0,0,0,0,1,0
29,0,0,0,0,0,0,0,0,2,0
46,0,0,0,0,0,0,0,0,1,0
55,0,0,0,0,0,0,0,0,1,0
56,0,0,0,0,0,0,0,0,2,0
24,0,0,0,0,0,0,0,0,1,0
11,1,1,0,0,0,0,0,0,1,0
56,1,0,0,0,0,0,0,0,1,0
24,0,0,0,0,0,0,0,0,1,0
31,0,0,0,0,0,0,0,0,1,0
27,0,0,0,0,0,0,0,0,1,0
75,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,1,0
32,1,0,0,0,0,0,0,0,1,0
9,0,1,0,0,0,0,0,0,1,0
7,0,0,0,0,0,0,0,0,1,0
20,0,1,0,0,0,0,0,0,1,0
8,0,0,0,0,0,0,0,0,1,0
5,0,0,0,0,0,0,0,0,1,0
13,0,0,0,0,0,0,0,0,1,0
13,0,0,0,0,0,0,0,0,1,0
1,0,0,0,0,0,0,0,0,1,0
22,0,0,0,0,0,0,0,0,1,0
10,0,0,0,0,0,0,0,0,1,0
1,0,0,0,0,0,0,0,0,1,0
77,0,0,0,0,0,0,0,0,1,0
13,0,0,0,0,0,0,0,0,1,0
45,0,0,0,0,0,0,0,0,1,0
94,0,0,0,0,0,0,0,0,1,0
8,0,0,0,0,0,0,0,0,1,0
57,0,0,0,0,0,0,0,0,2,0
39,0,0,0,0,0,0,0,0,1,0
50,0,0,0,0,0,0,0,0,1,0
69,2,0,0,0,0,0,0,0,1,0
55,0,0,0,0,0,0,0,0,1,0
76,0,0,0,0,0,0,0,0,1,0
5,0,0,0,0,0,0,0,0,1,0
13,0,0,0,0,0,0,0,0,1,0
99,1,0,0,0,0,0,0,0,1,0
5,0,0,0,0,0,0,0,0,1,0
82,0,1,0,0,0,0,0,0,1,0
57,0,0,0,0,0,0,0,0,1,0
11,0,0,0,0,0,0,0,0,1,0
39,2,0,0,0,0,0,0,0,1,0
153,3,0,0,0,0,0,0,0,1,0
120,0,0,0,0,0,0,0,0,1,0
491,1,1,0,0,0,0,0,0,1,0
16,0,0,0,0,0,0,0,0,1,0
45,0,0,0,0,0,0,0,0,1,0
9,0,0,0,0,0,0,0,0,1,0
13,0,0,0,0,0,0,0,0,1,0
41,0,0,0,0,0,0,0,0,1,0
38,2,0,0,0,0,0,0,0,1,0
43,0,0,0,0,0,0,0,0,1,0
67,0,0,0,0,0,0,0,0,2,0
9,0,0,0,0,0,0,0,0,1,0
3,0,0,0,0,0,0,0,0,1,0
166,1,0,0,0,0,0,0,0,1,0
37,0,0,0,0,0,0,0,0,1,0
36,0,0,0,0,0,0,0,0,1,0
183,1,0,0,0,0,0,0,0,1,0
29,0,0,0,0,0,0,0,0,1,0
64,0,0,0,0,0,0,0,0,1,0
